GO:0006396	RNA_processing	biological_process
GO:0006401	RNA_catabolic_process	biological_process
GO:0006413	translational_initiation	biological_process
GO:0006417	regulation_of_translation	biological_process
GO:0006418	tRNA_aminoacylation_for_protein_translation	biological_process
GO:0006446	regulation_of_translational_initiation	biological_process
GO:0006457	protein_folding	biological_process
GO:0006464	cellular_protein_modification_process	biological_process
GO:0006468	protein_phosphorylation	biological_process
GO:0006469	negative_regulation_of_protein_kinase_activity	biological_process
GO:0006471	protein_ADP-ribosylation	biological_process
GO:0006473	protein_acetylation	biological_process
GO:0006475	internal_protein_amino_acid_acetylation	biological_process
GO:0006476	protein_deacetylation	biological_process
GO:0006482	protein_demethylation	biological_process
GO:0006487	protein_N-linked_glycosylation	biological_process
GO:0006497	protein_lipidation	biological_process
GO:0006508	proteolysis	biological_process
GO:0006509	membrane_protein_ectodomain_proteolysis	biological_process
GO:0006511	ubiquitin-dependent_protein_catabolic_process	biological_process
GO:0006518	peptide_metabolic_process	biological_process
GO:0006521	regulation_of_cellular_amino_acid_metabolic_process	biological_process
GO:0006536	glutamate_metabolic_process	biological_process
GO:0006541	glutamine_metabolic_process	biological_process
GO:0006575	cellular_modified_amino_acid_metabolic_process	biological_process
GO:0006586	indolalkylamine_metabolic_process	biological_process
GO:0006595	polyamine_metabolic_process	biological_process
GO:0006606	protein_import_into_nucleus	biological_process
GO:0006625	protein_targeting_to_peroxisome	biological_process
GO:0006629	lipid_metabolic_process	biological_process
GO:0006631	fatty_acid_metabolic_process	biological_process
GO:0006635	fatty_acid_beta-oxidation	biological_process
GO:0006643	membrane_lipid_metabolic_process	biological_process
GO:0006644	phospholipid_metabolic_process	biological_process
GO:0006654	phosphatidic_acid_biosynthetic_process	biological_process
GO:0006656	phosphatidylcholine_biosynthetic_process	biological_process
GO:0006658	phosphatidylserine_metabolic_process	biological_process
GO:0006661	phosphatidylinositol_biosynthetic_process	biological_process
GO:0006687	glycosphingolipid_metabolic_process	biological_process
GO:0006691	leukotriene_metabolic_process	biological_process
GO:0006694	steroid_biosynthetic_process	biological_process
GO:0006695	cholesterol_biosynthetic_process	biological_process
GO:0006706	steroid_catabolic_process	biological_process
GO:0006721	terpenoid_metabolic_process	biological_process
GO:0006730	one-carbon_metabolic_process	biological_process
GO:0006732	coenzyme_metabolic_process	biological_process
GO:0006733	oxidoreduction_coenzyme_metabolic_process	biological_process
GO:0006734	NADH_metabolic_process	biological_process
GO:0006739	NADP_metabolic_process	biological_process
GO:0006749	glutathione_metabolic_process	biological_process
GO:0006757	ATP_generation_from_ADP	biological_process
GO:0006760	folic_acid-containing_compound_metabolic_process	biological_process
GO:0006767	water-soluble_vitamin_metabolic_process	biological_process
GO:0006783	heme_biosynthetic_process	biological_process
GO:0006790	sulfur_compound_metabolic_process	biological_process
GO:0006796	phosphate-containing_compound_metabolic_process	biological_process
GO:0006801	superoxide_metabolic_process	biological_process
GO:0006805	xenobiotic_metabolic_process	biological_process
GO:0006811	ion_transport	biological_process
GO:0006812	cation_transport	biological_process
GO:0006816	calcium_ion_transport	biological_process
GO:0006826	iron_ion_transport	biological_process
GO:0006835	dicarboxylic_acid_transport	biological_process
GO:0006836	neurotransmitter_transport	biological_process
GO:0006855	drug_transmembrane_transport	biological_process
GO:0006869	lipid_transport	biological_process
GO:0006873	cellular_ion_homeostasis	biological_process
GO:0006874	cellular_calcium_ion_homeostasis	biological_process
GO:0006879	cellular_iron_ion_homeostasis	biological_process
GO:0006885	regulation_of_pH	biological_process
GO:0006886	intracellular_protein_transport	biological_process
GO:0006888	endoplasmic_reticulum_to_Golgi_vesicle-mediated_transport	biological_process
GO:0006890	retrograde_vesicle-mediated_transport,_Golgi_to_endoplasmic_reticulum	biological_process
GO:0006897	endocytosis	biological_process
GO:0006898	receptor-mediated_endocytosis	biological_process
GO:0006909	phagocytosis	biological_process
GO:0006915	apoptotic_process	biological_process
GO:0006919	activation_of_cysteine-type_endopeptidase_activity_involved_in_apoptotic_process	biological_process
GO:0006928	movement_of_cell_or_subcellular_component	biological_process
GO:0006935	chemotaxis	biological_process
GO:0006936	muscle_contraction	biological_process
GO:0006937	regulation_of_muscle_contraction	biological_process
GO:0006939	smooth_muscle_contraction	biological_process
GO:0006952	defense_response	biological_process
GO:0006953	acute-phase_response	biological_process
GO:0006954	inflammatory_response	biological_process
GO:0006955	immune_response	biological_process
GO:0006968	cellular_defense_response	biological_process
GO:0006972	hyperosmotic_response	biological_process
GO:0006974	cellular_response_to_DNA_damage_stimulus	biological_process
GO:0006977	DNA_damage_response,_signal_transduction_by_p53_class_mediator_resulting_in_cell_cycle_arrest	biological_process
GO:0006979	response_to_oxidative_stress	biological_process
GO:0006984	ER-nucleus_signaling_pathway	biological_process
GO:0006986	response_to_unfolded_protein	biological_process
GO:0006996	organelle_organization	biological_process
GO:0006998	nuclear_envelope_organization	biological_process
GO:0007005	mitochondrion_organization	biological_process
GO:0007006	mitochondrial_membrane_organization	biological_process
GO:0007009	plasma_membrane_organization	biological_process
GO:0007010	cytoskeleton_organization	biological_process
GO:0007015	actin_filament_organization	biological_process
GO:0007018	microtubule-based_movement	biological_process
GO:0007030	Golgi_organization	biological_process
GO:0007031	peroxisome_organization	biological_process
GO:0007040	lysosome_organization	biological_process
GO:0007041	lysosomal_transport	biological_process
GO:0007043	cell-cell_junction_assembly	biological_process
GO:0007044	cell-substrate_junction_assembly	biological_process
GO:0007050	cell_cycle_arrest	biological_process
GO:0007051	spindle_organization	biological_process
GO:0007059	chromosome_segregation	biological_process
GO:0007088	regulation_of_mitotic_nuclear_division	biological_process
GO:0007098	centrosome_cycle	biological_process
GO:0007127	meiosis_I	biological_process
GO:0007155	cell_adhesion	biological_process
GO:0007157	heterophilic_cell-cell_adhesion_via_plasma_membrane_cell_adhesion_molecules	biological_process
GO:0007160	cell-matrix_adhesion	biological_process
GO:0007165	signal_transduction	biological_process
GO:0007166	cell_surface_receptor_signaling_pathway	biological_process
GO:0007167	enzyme_linked_receptor_protein_signaling_pathway	biological_process
GO:0007169	transmembrane_receptor_protein_tyrosine_kinase_signaling_pathway	biological_process
GO:0007173	epidermal_growth_factor_receptor_signaling_pathway	biological_process
GO:0007179	transforming_growth_factor_beta_receptor_signaling_pathway	biological_process
GO:0007186	G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0007188	adenylate_cyclase-modulating_G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0007189	adenylate_cyclase-activating_G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0007190	activation_of_adenylate_cyclase_activity	biological_process
GO:0007193	adenylate_cyclase-inhibiting_G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0007194	negative_regulation_of_adenylate_cyclase_activity	biological_process
GO:0007200	phospholipase_C-activating_G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0007202	activation_of_phospholipase_C_activity	biological_process
GO:0007204	positive_regulation_of_cytosolic_calcium_ion_concentration	biological_process
GO:0007205	protein_kinase_C-activating_G_protein-coupled_receptor_signaling_pathway	biological_process
GO:0007212	dopamine_receptor_signaling_pathway	biological_process
GO:0007213	G_protein-coupled_acetylcholine_receptor_signaling_pathway	biological_process
GO:0007218	neuropeptide_signaling_pathway	biological_process
GO:0007219	Notch_signaling_pathway	biological_process
GO:0007223	Wnt_signaling_pathway,_calcium_modulating_pathway	biological_process
GO:0007224	smoothened_signaling_pathway	biological_process
GO:0007229	integrin-mediated_signaling_pathway	biological_process
GO:0007249	I-kappaB_kinase/NF-kappaB_signaling	biological_process
GO:0007257	activation_of_JUN_kinase_activity	biological_process
GO:0007259	receptor_signaling_pathway_via_JAK-STAT	biological_process
GO:0007265	Ras_protein_signal_transduction	biological_process
GO:0007266	Rho_protein_signal_transduction	biological_process
GO:0007267	cell-cell_signaling	biological_process
GO:0007268	chemical_synaptic_transmission	biological_process
GO:0007269	neurotransmitter_secretion	biological_process
GO:0007271	synaptic_transmission,_cholinergic	biological_process
GO:0007274	neuromuscular_synaptic_transmission	biological_process
GO:0007276	gamete_generation	biological_process
GO:0007283	spermatogenesis	biological_process
GO:0007286	spermatid_development	biological_process
GO:0007338	single_fertilization	biological_process
GO:0007346	regulation_of_mitotic_cell_cycle	biological_process
GO:0007368	determination_of_left/right_symmetry	biological_process
GO:0007369	gastrulation	biological_process
GO:0007389	pattern_specification_process	biological_process
GO:0007399	nervous_system_development	biological_process
GO:0007411	axon_guidance	biological_process
GO:0007416	synapse_assembly	biological_process
GO:0007417	central_nervous_system_development	biological_process
GO:0007420	brain_development	biological_process
GO:0007422	peripheral_nervous_system_development	biological_process
GO:0007423	sensory_organ_development	biological_process
GO:0007435	salivary_gland_morphogenesis	biological_process
GO:0007498	mesoderm_development	biological_process
GO:0007507	heart_development	biological_process
GO:0007517	muscle_organ_development	biological_process
GO:0007519	skeletal_muscle_tissue_development	biological_process
GO:0007528	neuromuscular_junction_development	biological_process
GO:0007548	sex_differentiation	biological_process
GO:0007565	female_pregnancy	biological_process
GO:0007566	embryo_implantation	biological_process
GO:0007568	aging	biological_process
GO:0007584	response_to_nutrient	biological_process
GO:0007585	respiratory_gaseous_exchange	biological_process
GO:0007586	digestion	biological_process
GO:0007588	excretion	biological_process
